网点名称,网点地址,电话,Longitude,Latitude
交通银行唐山大里路支行,河北省唐山市路北区兴源道201号底商211-213号,0315-2213200,118.14508,39.63959
交通银行唐山学院路支行,唐山市学院路与翔云道交叉路口金融中心,0315-2211066,118.15750,39.64520
交通银行唐山卫国路支行,唐山市路北区裕华道498号,0315-8085123,118.16412,39.66008
交通银行唐山开发区支行,唐山路北区建设北路128号,0315-2790038,118.17642,39.66770
交通银行唐山唐人起居支行,河北省唐山市路北区翔云道28号,0315-2795368,118.16928,39.64366
交通银行唐山龙泽路支行,唐山市高新区龙泽北路517号,0315-5772891,118.19005,39.68036
交通银行唐山丰南支行,唐山市丰南区青年路德馨大厦南栋北2号,0315-8281151,118.10738,39.56050
交通银行唐山丰润支行,唐山市丰润区曹雪芹东道226号,0315-3238472,118.162041,39.82794
交通银行唐山丰润祥和支行,河北省唐山市丰润区曹雪芹西道祥和小区218—2—101号,0315-5186863,118.109809,39.826891
交通银行唐山南堡支行,河北省唐山市南堡经济开发区南源路223号,0315-8512062,118.204074,39.239172
交通银行唐山曹妃甸支行,唐山市曹妃甸工业区金融街24号,0315-8820691,118.468449,39.057894
交通银行唐山海港支行,河北省唐山市海港开发区海城路祥盛小区西侧商业楼,0315-2915370,119.02292,39.24294
交通银行唐山迁西支行,河北省唐山市迁西县长城北路113号,0315-5613183,118.323817,40.160001
交通银行唐山玉田支行,河北省唐山市玉田县繁荣路与北城街路口东北角,0315-6165679,117.75446583,39.8885294336
交通银行唐山曹妃甸龙港景苑支行,唐山曹妃甸区唐海新城大街西段路北,0315-6732782,118.43679,39.27692
交通银行唐山遵化支行,遵化文柏北路2号,0315-6682149,117.958188,40.203067
交通银行唐山迁安支行,河北省唐山市迁安市阜安大路1号公馆底墒,0315-7628650,118.68825,39.99646
交通银行秦皇岛海港支行,河北省秦皇岛市海港区河北大街132号,0335-3036342,119.611367,39.93523527
交通银行秦皇岛秦皇支行,河北省秦皇岛市海港区秦皇东大街281号,0335-3066710,119.601202,39.948708
交通银行秦皇岛友谊路支行,河北省秦皇岛市海港区和平大街117.119号,0335-0335-3892720,119.582892,39.934466
交通银行秦皇岛分行营业部,河北省秦皇岛市海港区文化路174号,0335-3052347,119.603262,39.93702
交通银行秦皇岛和平大街支行,河北省秦皇岛市和平大街353号,0335-3049547,119.565758,39.933269
交通银行秦皇岛河北大街支行,河北省秦皇岛市海港区河北大街中段267号,0335-3035945,119.590623,39.930147
交通银行秦皇岛港城支行,河北省秦皇岛市海港区秦皇东大街475号,0335-3633232,119.622056,39.948935
交通银行秦皇岛建兴里支行,河北省秦皇岛市海港区建国路158号,0335-3201794,119.615393,39.947477
交通银行秦皇岛滨河湾支行,河北省秦皇岛市海港区秦皇东大街15号、17号,0335-3081151,119.56262,39.946747
交通银行秦皇岛长江中道支行,河北省秦皇岛市开发区长江中道庐山路1号,0335-8506209,119.541817,39.930439
交通银行秦皇岛秦皇小区支行,河北省秦皇岛市海港区秦皇小区秦川路33号,0335-3212922,119.611157,39.930550
交通银行秦皇岛滨海城支行,河北省秦皇岛市海港区文化路20号,0335-3939670,119.604254,39.922182
交通银行秦皇岛河东支行,河北省秦皇岛市海港区河北大街东段安居东里36-152-1号,0335-3144371,119.62827,39.930176
交通银行秦皇岛迎宾路支行,河北省秦皇岛市海港区迎宾路92号,0335-3087153,119.600866,39.957594
交通银行秦皇岛经济技术开发区支行,河北省秦皇岛市开发区峨眉山路9号,0335-8583186,119.530649,39.935992
交通银行秦皇岛山海关支行,河北省秦皇岛市山海关区南海西路立交桥,0335-5052499,119.760288,40.000905
交通银行秦皇岛北戴河支行,河北省秦皇岛市北戴河区联峰路163号,0335-4049588,119.490695,39.822579
交通银行秦皇岛泰盛支行,秦皇岛市开发区秦皇西大街369号,0335-8067959,119.436091,39.899246
交通银行邯郸光明支行,邯郸市邯山区陵园路92号,0310-5505718,114.49828,36.59863
交通银行邯郸人民路支行,河北省邯郸市丛台区人民东路340号,0310-6268155,114.50954,36.60893
交通银行邯郸复兴支行,邯郸市复兴区复兴路19号,0310-5808551,114.472391,36.607856
交通银行邯郸开发区支行,邯郸市经济开发区世纪大街28号枫丹白露小区39号,0310-5105679,114.544514,36.619648
交通银行邯郸家和支行,河北省邯郸市丛台区家和路40号,0310-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.52860,36.63590
交通银行邯郸分行营业部,河北省邯郸市邯郸县东柳大街109号(东柳大街人民路交叉口北行50米路西),0310-3268151%E3%80%813268153,114.53098,36.60904
交通银行邢台世贸天街支行,河北省邢台市桥东区中兴东大街18号（车站南路与新西街交叉口东行50米路北）,0319-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.49100,37.06036
交通银行邢台分行营业部,邢台市桥西区守敬南路110号,0319-2280017,114.482396,37.05450
交通银行邢台泉南西大街支行,邢台市桥西区泉南西大街南小汪社区3号配套公建楼(泉南西大街与公园东街交叉口东行50米路北),0319-2285088,114.48500,37.08385
交通银行邢台莲池大街支行,河北省邢台市桥西区莲池大街永辉巴黎4号门市(莲池大街与富水路交叉口东行50米路南),0319-%E6%99%AE%E6%83%A0%E7%BD%91%E7%82%B9%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.47982,37.09730
交通银行邢台燕云台支行,河北省邢台市桥西区爱民路燕云台社区东门,0319-%E6%97%A0%E5%AF%B9%E5%85%AC,114.46878,37.07944
交通银行邢台钢铁北路支行,河北省邢台市桥西区中华大街288号,0319-2288001,114.464149,37.072351
交通银行邢台开发区支行,河北省邢台市经济开发区中兴东大街国际新城113商铺（中兴东大街与静庵路交叉口东行50米路南）,0319-%E6%99%AE%E6%83%A0%E7%BD%91%E7%82%B9%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.55266,37.06130
交通银行保定富昌路支行,河北省保定市竞秀区富昌路53号院8号楼东起4号商业门脸（乐凯大街与富昌路交叉路口西行200米路北）,0312-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,115.45030,38.85290
交通银行保定分行营业部,保定市东风西路16号,0312-3362521,115.463664,38.873043
交通银行保定复兴中路支行,河北省保定市北市区复兴中路1797号,0312-3370701,115.49565,38.89569
交通银行保定天威东路支行,天威东路371号西高润生园底商（天威东路与红旗大街交叉口东行50米路北),0312-%E6%99%AE%E6%83%A0%E5%9E%8B%E7%BD%91%E7%82%B9%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,115.51400,38.84990
交通银行保定长城北大街支行,保定市长城北大街1051号（长城北大街与华电路交叉口路东帕克湾小区底商）,0312-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,115.523706,38.883932
交通银行保定徐水支行,河北省保定市徐水区盛源南大街与巨力尚品步行街交叉口,0312-8660761,115.64150,39.00200
交通银行保定涿州支行,涿州市范阳东路295号,0312-3858576,116.05448,39.48313
交通银行保定高碑店支行,河北省保定市高碑店市五一南大街163-1号,0312-2920200,115.88550,39.31500
交通银行张家口分行营业部,市桥东区胜利中路215号,0313-4115611,114.89592,40.77893
交通银行张家口惠安苑支行,河北省张家口市桥东区工业中横街30号6单元01室,0313-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.88847,40.79450
交通银行张家口五一路支行,河北省张家口市桥东区五一路维多利亚广场C区,0313-8022192,114.89570,40.82127
交通银行张家口金鼎支行,河北省张家口市桥西区西坝岗路59号,0313-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.86930,40.82178
交通银行张家口西苑路支行,河北省张家口市桥西区西苑北路31号,0313-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,114.87549,40.80401
交通银行张家口宣化支行,河北省张家口市宣化区宣府大街81号,0313-3020039,115.06393,40.60825
交通银行承德静雅山庄支行,河北省承德市双桥区石洞子沟静雅山庄101号楼107铺,0314-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,117.92500,40.97173
交通银行承德祥业支行,河北省承德市双桥区佟温二期3-1#楼1层商业,0314-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,117.93559,40.97303
交通银行承德都统府大街支行,河北省承德市双桥区都统府大街7-1,0314-2085868,117.94132,40.97844
交通银行承德分行营业部,承德市双桥区迎宾路35号,0314-2512860,117.96155,40.95080
交通银行承德万和城支行,河北省承德市双滦区隆基泰和国际广场B区1-23-102、202,0314-%E6%99%AE%E6%83%A0%E5%9E%8B%E7%BD%91%E7%82%B9%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,117.77367,40.95345
交通银行沧州分行营业部,沧州市运河区解放西路颐和广场13号楼(颐和国际C座交通银行),0317--3205021,116.829869,38.304710
交通银行沧州都市阳光花园支行,河北省沧州市运河区浮阳南大道55号都市阳光花园小区2号门市（南环小学对过）,0317-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,116.84501,38.28680
交通银行沧州天成郡府支行,河北省沧州市御河西路天成郡府东区4号,0317-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,116.82600,38.29920
交通银行沧州任丘支行,河北省任丘市渤海路富丽花园小区7号楼1、2、3门市,0317-7566911,116.10761,38.69401
交通银行沧州渤海新区支行,河北省沧州市渤海新区神华路与海防路交叉口西行约200米路南港务大厦一楼,0317-7558779%E3%80%817558780,117.78240,38.28020
交通银行德州德城支行,山东省德州市德城区新湖街道办事处湖滨路9号,0534-2237302,116.31,37.45
交通银行廊坊银河路支行,廊坊市安次区银河南路豪邸坊小区14号楼底商,0316-2399058,116.70000,39.51200
交通银行廊坊阿尔卡迪亚支行,廊坊市广阳区阿尔卡迪亚华景园9号楼西N号门市（建设北路183-1附近阿尔卡迪亚小区西门）,0316-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,116.71044,39.55342
交通银行廊坊银河逸景支行,廊坊市广阳区银河逸景小区2号楼1-103号商铺（银河北路与第六大街南外街交叉口西走50米）,0316-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,116.69681,39.53248
交通银行廊坊广阳支行,廊坊市广阳道222号裕丰豪庭一号楼(广阳道与裕华路交口燕青酒店东),0316-2398100,116.68630,39.53780
交通银行廊坊分行营业部,和平路170号,0316-2396033,116.725938,39.535358
交通银行衡水格林家园支行,河北省衡水市桃城区永兴西路738号格林家园17幢1-2层2号门店（育才街永兴路交口西行50米路南）,0318-%E6%99%AE%E6%83%A0%E6%94%AF%E8%A1%8C%E6%97%A0%E5%AF%B9%E5%85%AC,115.66744,37.72630
交通银行衡水橄榄城支行,河北省衡水市桃城区永兴路北侧、清平街西侧橄榄城8号楼第10号商铺（胜利路宝云街交口东行100米路南）,0318-%E6%99%AE%E6%83%A0%E6%94%AF%E8%A1%8C%E6%97%A0%E5%AF%B9%E5%85%AC,115.65286,37.73390
交通银行衡水和平支行,河北省衡水市桃城区和平西路266号御园小区1幢1-2层,0318-2880101,115.68245,37.7411816
交通银行衡水分行营业部,河北省衡水市桃城区红旗大街808号,0318-2881826,115.69410,37.72509
交通银行衡水广厦上城支行,河北省衡水市桃城区育才南大街173号1-2层,0318-%E6%97%A0%E5%AF%B9%E5%85%AC%E4%B8%9A%E5%8A%A1,115.671156,37.742918
交通银行太原并州路支行,太原市小店区南内环街86号,0351-7061207,112.56921,37.83858
交通银行太原双喜支行,太原市小店区亲贤北街9号,0351-7040520,112.58636,37.82399
交通银行太原高新技术开发区支行,太原市长治路251号瑞杰科技A座一层,0351-7020418,112.56148,37.80389
交通银行太原平阳路支行,太原市小店区平阳路103号,0351-7868302,112.552142,37.813785
交通银行太原学府街支行,太原市学府街98号,0351-7630759,112.58357,37.80715
交通银行太原南内环街支行,太原市南内环街160号仁达大厦,0351-8720159,112.549095,37.837988
交通银行太原平阳景苑支行,山西省太原市小店区平阳路65号平阳景苑8#1015号商铺,0351-5612129,112.551327,37.818599
